movieCd,salesAcc,audiAcc,movieNm_box,actors,directors,genres,nations,repNationNm,productionCompanies
20206684,8809900,1110,에브리타임 아이 다이,드류 폰테이로|마크 멘차카|미셀 마세도,로비 마이클,미스터리|스릴러,미국,,
20206710,121414600,15154,파티마의 기적 ,하비 케이틀|스테파니 길|고란 비스닉|조아큄 드 알메이다|조아나리베이로,마르코 폰테코르보,드라마,미국,,
20206826,2950041500,95718,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",김호중,,공연,한국,,씨제이포디플렉스 주식회사
20206865,74984320,9023,애프터 웨딩 인 뉴욕 ,미쉘 윌리엄스|줄리안 무어|빌리 크루덥,바트 프룬디치,드라마,영국,,
20206946,14268493252,1511490,시민덕희,라미란|공명|염혜란|박병은|장윤주,박영주,드라마,한국,,(주)씨제스스튜디오|페이지원필름(주)
20206982,27343000,4393,킹덤,야마자키 켄토|요시자와 료|나가사와 마사미,사토 신스케,액션,일본,,
20207101,12887120,1708,헌트,베티 길핀|힐러리 스웽크|에단 서플리|이케 바린홀츠|웨인 듀발,크레이그 조벨,액션|공포(호러)|스릴러,미국,,
20207103,4233500,823,블러드 킬,스티븐 시걸|조니 메스너|디엠엑스,제임스 쿨렌 브레삭,범죄|액션,미국,,
20207341,718644180,81008,레이니 데이 인 뉴욕,티모시 샬라메|엘 패닝|셀레나 고메즈|주드 로|디에고 루나,우디 앨런,코미디|멜로/로맨스,미국,,
20207501,199908260,24384,그집,,,공포(호러)|스릴러,스페인,,
20207531,10578140,1244,퍼스트 러브,소메타니 쇼타|오모리 나오,미이케 다카시,범죄|멜로/로맨스|액션,일본,,
20207722,719936860,96687,저 산 너머,이항나|이경훈|안내상|강신일|송창의,최종태,드라마,한국,,리온픽쳐스(주)
20207893,1826826560,213731,프리즌 이스케이프,다니엘 래드클리프|이안 하트,,어드벤처|스릴러,영국|호주,,
20207983,7788000,1007,안녕까지 30분,키타무라 타쿠미,,판타지|멜로/로맨스,일본,,
20208016,19119600,2079,레벨 16,사라 캐닝,,스릴러|공포(호러),캐나다,,
20208045,80389500,16693,강철비2 : 정상회담 확장판,정우성|곽도원|유연석|앵거스 맥페이든,양우석,드라마|액션,한국,,(주)스튜디오게니우스우정
20208122,487574700,56633,카페 벨에포크,다니엘 오떼유|기욤 까네|도리아 틸리에|화니 아르당,니콜라스 베도스,코미디|드라마,프랑스,,
20208182,81332560,9049,그레텔과 헨젤,소피아 릴리스|앨리스 크리지,오즈 퍼킨스,판타지|미스터리,캐나다,,
20208241,9197000,1166,하이큐!! 또 다른 도전,,미츠나카 스스무,애니메이션,일본,,
20208245,12752984208,1372222,핸섬가이즈,이성민|이희준|공승연|박지환|이규형,남동협,코미디,한국,,(주)하이브미디어코프
20208264,206186780,24769,미스비헤이비어,키이라 나이틀리|제시 버클리|구구 바샤-로|수키 워터하우스|레슬리 맨빌,필립파 로소프,드라마,영국,,
20208265,9620500,1130,루팡 3세: 더 퍼스트,쿠리타 카니치|히로세 스즈|후지와라 타츠야,야마자키 타카시,애니메이션,일본,,
20208282,576516500,62950,더 플랫폼,,,SF|스릴러,스페인,,
20208370,10899500,1374,베이비티스,엘리자 스캔런|벤 멘델슨|에시 데이비스,,코미디|드라마,호주,,
20208393,72925170,9158,극장판 요괴워치: 포에버 프렌즈,신용우|정혜원|박리나|김현지,타카하시 시게하루,애니메이션,일본,,
20208448,147406000,21904,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,하성용|정재헌|엄상현|김정은|김율,,애니메이션|뮤지컬|어드벤처,영국,,
20208508,1237016400,143869,미스터트롯: 더 무비,,전수경,공연,한국,,(주)영화사 그램
20208562,73178040,8431,씨 피버,헤르미온느 코필드|코니 닐슨|아르달란 에스마일리|잭 히키,니사 하디만,SF|공포(호러),아일랜드|스웨덴|벨기에|영국,,
20208617,172719060,20851,인베이젼 2020,이리나 스타르셴바움|알렉산더 페트로브,표도르 본다르추크,SF,러시아,,
20208663,78744500,9851,라스트 풀 메저,세바스찬 스탠|사무엘 L. 잭슨|크리스토퍼 플러머|윌리엄 허트|에드 해리스,토드 로빈슨,드라마|전쟁,미국,,
20208686,287732440,33699,콜 오브 와일드,해리슨 포드|오마 사이|카렌 길런|댄 스티븐스|브래들리 휘트포드,크리스 샌더스,어드벤처|드라마|가족,미국,,
20208741,10967580,1355,루키스,밀라 요보비치|왕대륙|상드린 피나|데이비드 맥기니스,원금린,액션,중국,,
20208828,5445000,605,불량한 가족,박원상|도지한|김다예|박초롱|서지희,장재일,코미디|드라마,한국,,(주)발자국 공장
20208911,6647496989,681789,탈출: 프로젝트 사일런스,이선균|주지훈|김희원|문성근|예수정,김태곤,스릴러,한국,,씨제이이엔엠 스튜디오스 주식회사|블라드스튜디오
20208961,191500920,24573,마리 퀴리,로자먼드 파이크|샘 라일리|안야 테일러 조이,마르잔 사트라피,드라마,프랑스,,
20208962,7389600358,747662,대외비,조진웅|이성민|김무열|박태수|원현준,이원태,범죄|드라마,한국,,(주)트윈필름|(주)비에이엔터테인먼트
20208983,10890460,1293,시라이,이토요 마리에|소메타니 쇼타,,공포(호러),일본,,
20209002,18842000,4016,지구 침공: 컨테이젼,루시 드라이브,,SF,영국|프랑스,,
20209005,20582000,5673,무협: 더 코드,,조니 우,액션,미국,,
20209021,16736740,2223,런 보이 런,장동윤|서벽준|신표|한이진|장명운,오원재,드라마,한국,,(주)라온컴퍼니플러스|(주)오아시스이엔티
20209029,120337700,19635,아홉 스님,진각,윤성준,드라마,한국,,(주)퍼스트런|우주레이블
20209107,62768360,7573,세인트 주디 ,미셸 모나한|림 루바니|커먼|알프리드 몰리나|알프레 우다드,,드라마,미국,,
20209161,903381140,105265,언더워터,크리스틴 스튜어트|뱅상 카셀,윌리엄 유뱅크,스릴러,미국,,
20209304,306069270,34874,다만 악에서 구하소서 파이널컷,황정민|이정재|박정민,홍원찬,액션,한국,,(주)하이브미디어코프
20209351,15013100,1771,나이스 걸 라이크 유,루시 헤일|민디 콘,,코미디|멜로/로맨스,미국,,
20209370,199012900,21243,킹덤 오브 헤븐: 디렉터스 컷,올랜도 블룸|에바 그린|리암 니슨|제레미 아이언스,리들리 스콧,액션,영국,,
20209408,9000700,1136,와일드 시티,샘 클라플린|티모시 스폴|노엘 클락,론 스캘펠로,액션,영국,,
20209463,436229280,47844,나의 첫 번째 슈퍼스타,다코타 존슨|트레이스 엘리스 로스,니샤 가나트라,코미디|드라마,미국,,
20209466,14388000,4872,죽이는 여자,린 샤예,애슐리 해밀턴,공포(호러),미국,,
20209538,55339300,6345,썸머 85,펠릭스 르페브르|벤자민 부아쟁,프랑수아 오종,멜로/로맨스|드라마,기타,,
20209644,101934960,12429,엔딩스 비기닝스,쉐일린 우들리|제이미 도넌|세바스찬 스탠,드레이크 도리머스,드라마|멜로/로맨스,미국|한국,,(주)씨제이이엔엠
20209650,122163410,15707,택스 콜렉터,샤이아 라보프,데이비드 에이어,액션,미국,,
20209771,54709730,6582,가나의 혼인잔치: 언약,장광,,다큐멘터리|드라마,미국,,
20209882,210470600,25374,블루 아워,카호|심은경|유스케 산타마리아|와타나베 다이치|시마다 큐사쿠,하코타 유코,드라마,일본,,
20209961,38811580,4324,지저귀는 새는 날지 않는다,신가키 타루스케|하타노 와타루,마키타 카오리,애니메이션,일본,,
20210140,2041270220,216418,젠틀맨,주지훈|박성웅|최성은|배성일|강홍석,김경원,범죄,한국,,(주)트릭스터|주식회사 에이치앤드엔터테인먼트
20210544,2762953647,301617,웅남이,박성웅|최민수|오달수|염혜란|이이경,박성광,코미디|액션,한국,,(주)영화사김치
20210684,933034449,104055,두다다쿵: 후후섬의 비밀,,최병선|김지윤,애니메이션,한국,,아이스크림 스튜디오(주)
20210846,60758044,6641,항구의 니쿠코짱!,오타케 시노부|하나에 나츠키,와타나베 아유무,애니메이션,일본,,
20210868,83463432,9396,강변의 무코리타,마츠야마 켄이치|무로 츠요시|미츠시마 히카리|에구치 노리코|에모토 타스쿠,오기가미 나오코,드라마,일본,,
20211477,2255855548,236304,데드맨,조진웅|김희애|이수경|조은성|권영주,하준원,범죄,한국,,(주)팔레트픽처스|(주)사람엔터테인먼트
20211540,56748256,6156,듣보인간의 생존신고,권하정|김아현,김아현|권하정,다큐멘터리,한국,,(주)에이치더블유
20211937,6615135856,673368,귀공자,김선호|강태주|김강우|고아라|양이겸,박훈정,액션,한국,,(주)영화사 금월|(주)스튜디오앤뉴
20212336,76476978,8563,수카바티: 극락축구단,최지은|최캔디|최대호,나바루|선호빈,다큐멘터리,한국,,영화연구소
20212352,2738795730,313518,1승,송강호|박정민|장윤주|아청,신연식,드라마,한국,,(주) 루스이소니도스
20212667,878620500,94868,화사한 그녀,엄정화|송새벽|방민아|손병호|김재화,이승준,코미디,한국,,(주)신영이엔씨|(주)제이앤씨미디어그룹
20212668,3484709967,358519,도그데이즈,윤여정|유해진|김윤진|정성화|김서형,김덕민,드라마,한국,,(주)씨제이이엔엠
20212866,70903540016,7362353,서울의 봄,황정민|정우성|이성민|박해준|김성균,김성수,드라마,한국,,(주)하이브미디어코프
20212932,18996672934,2004681,탈주,이제훈|구교환|홍사빈|서현우|이성욱,이종필,액션,한국,,더램프(주)
20214823,6364095765,624452,유령,설경구|이하늬|박소담|박해수|서현우,이해영,드라마|액션,한국,,더램프(주)
20215315,3936493496,413119,스위치,권상우|오정세|이민정|박소이|김준,마대윤,기타,한국,,(주)하이브미디어코프
20216476,1713971320,184882,브로큰,하정우|김남길|유다인|정만식|임성재,김진황,범죄|드라마,한국,,을지기획 주식회사|(주)사나이픽처스
20216726,944966200,97933,스트리밍,강하늘|하서윤|하경|하현수|한재영,조장호,스릴러,한국,,베리굿스튜디오(주)
20217425,356404500,40621,더 와일드: 야수들의 전쟁,박성웅|오대환|오달수|주석태|서지혜,김봉한,액션|범죄,한국,,(주)아센디오|(주)제이앤씨미디어그룹
20218459,624648809,69277,드라이브,박주현|김여진|김도윤|전석호|하도권,박동희,스릴러,한국,,(주)엠픽처스|(주)점프엔터테인먼트
20218541,44106624694,4569819,밀수,김혜수|염정아|조인성|박정민|김종수,류승완,액션,한국,,(주)외유내강
20218656,249864100,30183,롱디,장동윤|박유나|고건한|이시우|전혜연,임재완,멜로/로맨스|코미디,한국,,트웰브져니(주)|바젤레브스프로덕션
20218800,972651300,121309,거룩한 밤: 데몬 헌터스,마동석|서현|이다윗|경수진|정지소,임대희,액션,한국,,주식회사 빅펀치픽쳐스|(주)노바필름
20218935,5002265746,495836,더 문,설경구|도경수|박병은|조한철|최병모,김용화,SF|액션|드라마,한국,,씨제이이엔엠 스튜디오스 주식회사|블라드스튜디오
20219375,331141064,36829,1980,강신일|김규리|백성현|한수연|박준혁,강승용,드라마,한국,,히스토리 디앤피|(주)디에이치미디어|굿픽처스
20219997,26447899,3429,드림팰리스,김선영|이윤지|최민영|김용준|이대연,가성문,드라마,한국,,㈜인디스토리
20223565,722271578,75879,다음 소희,김시은|배두나|박우영|이인영|박희은,정주리,드라마,한국,,트윈플러스파트너스(주)|크랭크업필름(주)
20223609,19189356,2647,비밀의 언덕,문승아|임선우|장선|강길우|장재희,이지은,기타,한국,,오스프링 필름
20223819,6832236140,714054,말할 수 없는 비밀,도경수|원진아|신예은|하윤희,서유민,판타지|멜로/로맨스,한국,,(주)하이브미디어코프
20223831,382737131,41234,스파이 코드명 포춘,제이슨 스타뎀|휴 그랜트|조쉬 하트넷|캐리 엘위스|오브리 플라자,가이 리치,액션,미국,,
20223896,2980906162,311013,거미집,송강호|임수정|오정세|전여빈|정수정,김지운,코미디|드라마,한국,,앤솔로지스튜디오(주)
20224109,6640310331,699969,장화신은 고양이: 끝내주는 모험,안토니오 반데라스|셀마 헤이엑|올리비아 콜맨|하비 길렌|샘슨 카요,조엘 크로포드,애니메이션,미국,,
20224303,464023300,52612,귀신경찰,신현준|김수미|채시연|정준호,김영준,코미디,한국,,HJ필름
20224517,2415408702,263384,용감한 시민,신혜선|이준영|박정우|박혁권|차청화,박진표,액션|드라마,한국,,스튜디오엔(주)|볼미디어(주) 
20224579,779134140,77788,악마들,장동윤|오대환|최귀화|장재호|손종학,김재훈,액션|스릴러,한국,,(주)콘텐츠지
20224666,36610016692,3963910,파일럿,조정석|이주명|한선화|신승호|오민애,김한결,코미디,한국,,쇼트케이크(주)|(주)무비락
20224667,13005761875,1362238,잠,정유미|이선균|김금순|이동찬|김국희,유재선,미스터리,한국,,(주)루이스 픽쳐스
20224723,59882395,7328,시간을 꿈꾸는 소녀,권수진|이경원|조경아,박혁지,다큐멘터리|드라마,한국,,(주)하이하버픽쳐스
20224780,147766899,16289,모나리자와 블러드 문,전종서|케이트 허드슨|에드 스크레인|에반 휘튼|크레이그 로빈슨,애나 릴리 아미푸르,판타지|미스터리|스릴러,미국,,
20225061,99188325939,8001893,아바타: 물의 길,조 샐다나|샘 워싱턴|시고니 위버|스티븐 랭|케이트 윈슬렛,제임스 카메론,액션|어드벤처|SF|스릴러,미국,,
20225184,8737669160,926280,히든페이스,송승헌|조여정|박지현|박지영|박성근,김대우,스릴러,한국,,(주)스튜디오앤뉴
20225824,97783250,11942,치악산,윤균상|김예원|연제욱|이태환|배그린,김선웅,공포(호러)|미스터리,한국,,(주)도호 엔터테인먼트
20225865,2445826700,229275,옥수역귀신,김보라|김재현|신소율|김강일|김수진,정용기,공포(호러)|미스터리,한국|일본,,(주)영화사조아
20225894,730709402,74944,뉴 노멀,최지우|이유미|최민호|표지훈|하다인,정범식,스릴러|드라마|코미디,한국,,언파스튜디오
20225969,3613800477,375009,늘봄가든,조윤희|김주령|이지오|허동원|정인겸,구태진,공포(호러)|스릴러,한국,,(주)바이어스이엔티
20226270,32221239494,3074500,스즈메의 문단속,하라 나노카|마츠무라 호쿠토,신카이 마코토,애니메이션,일본,,
20226410,2917957873,292065,던전 앤 드래곤: 도적들의 명예,크리스 파인|미셸 로드리게즈|레게-장 페이지|저스티스 스미스|소피아 릴리스,,액션|어드벤처|판타지,미국,,
