boxofficeType,showRange,showRange_start,showRange_end,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm_box,openDt_box,targerDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,days_after_open,상영지속일수,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt_detail,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
일별 박스오피스,20240219~20240219,2024-02-19,2024-02-19,9,9,3,OLD,20234730,추락의 해부,2024-01-31,2024-02-19,12591078,0.8,-16906567,-57.3,718068032,1312,-1486,-53.1,72580,106,138,19,20,추락의 해부,Anatomy of a Fall,,151,2023,20240131,개봉,장편,,,,드라마|스릴러,프랑스,쥐스틴 트리에,산드라 휠러|스완 아를로|밀로 마차도 그라너,,(주)스튜디오디에이치엘
일별 박스오피스,20240201~20240201,2024-02-01,2024-02-01,5,5,0,NEW,20247074,건국전쟁,2024-02-01,2024-02-01,52402839,3.2,52402839,100.0,69984839,5411,5411,100.0,7162,167,310,0,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240202~20240202,2024-02-02,2024-02-02,5,5,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-02,54971764,3.0,2568925,4.9,124956603,5434,23,0.4,12596,170,316,1,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240203~20240203,2024-02-03,2024-02-03,4,4,1,OLD,20247074,건국전쟁,2024-02-01,2024-02-03,109040503,2.6,54068739,98.4,233997106,10689,5255,96.7,23285,192,325,2,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240204~20240204,2024-02-04,2024-02-04,4,4,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-04,128469128,3.3,19428625,17.8,362466234,12366,1677,15.7,35651,181,308,3,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240205~20240205,2024-02-05,2024-02-05,3,3,1,OLD,20247074,건국전쟁,2024-02-01,2024-02-05,111100451,8.5,-17368677,-13.5,473566685,11687,-679,-5.5,47338,174,319,4,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240206~20240206,2024-02-06,2024-02-06,3,3,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-06,151345633,11.6,40245182,36.2,624912318,16093,4406,37.7,63431,215,394,5,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240207~20240207,2024-02-07,2024-02-07,7,7,-4,OLD,20247074,건국전쟁,2024-02-01,2024-02-07,120752094,6.9,-30593539,-20.2,745664412,12921,-3172,-19.7,76352,224,372,6,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240208~20240208,2024-02-08,2024-02-08,5,5,2,OLD,20247074,건국전쟁,2024-02-01,2024-02-08,162331319,7.3,41579225,34.4,907995731,17157,4236,32.8,93509,300,497,7,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240209~20240209,2024-02-09,2024-02-09,4,4,1,OLD,20247074,건국전쟁,2024-02-01,2024-02-09,364372776,8.6,202041457,124.5,1272368507,36067,18910,110.2,129576,457,773,8,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240210~20240210,2024-02-10,2024-02-10,4,4,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-10,512868464,9.7,148495688,40.8,1785236971,50441,14374,39.9,180017,557,993,9,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240211~20240211,2024-02-11,2024-02-11,3,3,1,OLD,20247074,건국전쟁,2024-02-01,2024-02-11,613611936,9.8,100743472,19.6,2398848907,61453,11012,21.8,241470,637,1162,10,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240212~20240212,2024-02-12,2024-02-12,3,3,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-12,860246140,14.6,246634204,40.2,3259095047,88464,27011,44.0,329934,711,1318,11,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240213~20240213,2024-02-13,2024-02-13,2,2,1,OLD,20247074,건국전쟁,2024-02-01,2024-02-13,467599520,24.7,-392646620,-45.6,3726694567,52207,-36257,-41.0,382141,580,1308,12,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240214~20240214,2024-02-14,2024-02-14,3,3,-1,OLD,20247074,건국전쟁,2024-02-01,2024-02-14,454873128,17.0,-12726392,-2.7,4181567695,52149,-58,-0.1,434290,735,1776,13,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240215~20240215,2024-02-15,2024-02-15,2,2,1,OLD,20247074,건국전쟁,2024-02-01,2024-02-15,449947848,22.4,-4925280,-1.1,4631515543,51116,-1033,-2.0,485406,921,2149,14,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240216~20240216,2024-02-16,2024-02-16,2,2,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-16,460066625,19.6,10118777,2.2,5091582168,50174,-942,-1.8,535580,956,2518,15,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240217~20240217,2024-02-17,2024-02-17,2,2,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-17,865887015,18.6,405820390,88.2,5957469183,91160,40986,81.7,626740,934,3169,16,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240218~20240218,2024-02-18,2024-02-18,2,2,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-18,801190655,19.0,-64696360,-7.5,6758659838,83769,-7391,-8.1,710509,922,3060,17,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240219~20240219,2024-02-19,2024-02-19,2,2,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-19,375711624,23.6,-425479031,-53.1,7134371462,42573,-41196,-49.2,753082,828,2812,18,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240220~20240220,2024-02-20,2024-02-20,2,2,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-20,340178230,21.9,-35533394,-9.5,7474549692,38919,-3654,-8.6,792001,843,2772,19,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240221~20240221,2024-02-21,2024-02-21,2,2,0,OLD,20247074,건국전쟁,2024-02-01,2024-02-21,303783659,18.4,-36394571,-10.7,7778333351,34787,-4132,-10.6,826788,821,2860,20,21,건국전쟁,The Birth of Korea,,100,2023,20240201,개봉,장편,,,,다큐멘터리,한국,김덕영,,다큐스토리,다큐스토리
일별 박스오피스,20240201~20240201,2024-02-01,2024-02-01,8,8,0,NEW,20247383,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,2024-02-01,2024-02-01,35623067,2.1,35623067,100.0,35623067,3976,3976,100.0,3976,84,137,0,1,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,Rascal Does Not Dream of a Knapsack Kid,青春ブタ野郎はランドセルガールの夢を見ない,75,2023,20240201,개봉,장편,,,,애니메이션,일본,마스이 소이치,이시카와 카이토|세토 아사미|쿠보 유리카,,(주)애니플러스
일별 박스오피스,20240207~20240207,2024-02-07,2024-02-07,2,2,7,OLD,20211477,데드맨,2024-02-07,2024-02-07,251304150,14.3,233637150,1322.4,288399150,28097,26218,1395.3,31874,729,2241,0,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240208~20240208,2024-02-08,2024-02-08,3,3,-1,OLD,20211477,데드맨,2024-02-07,2024-02-08,235112690,10.5,-16191460,-6.4,523511840,25867,-2230,-7.9,57741,741,2267,1,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240209~20240209,2024-02-09,2024-02-09,5,5,-2,OLD,20211477,데드맨,2024-02-07,2024-02-09,348474357,8.2,113361667,48.2,871986197,36012,10145,39.2,93753,800,2197,2,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240210~20240210,2024-02-10,2024-02-10,5,5,0,OLD,20211477,데드맨,2024-02-07,2024-02-10,425074769,8.1,76600412,22.0,1297060966,42580,6568,18.2,136333,776,2011,3,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240211~20240211,2024-02-11,2024-02-11,6,6,-1,OLD,20211477,데드맨,2024-02-07,2024-02-11,377252321,6.0,-47822448,-11.3,1674313287,38500,-4080,-9.6,174833,794,1936,4,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240212~20240212,2024-02-12,2024-02-12,6,6,0,OLD,20211477,데드맨,2024-02-07,2024-02-12,238953717,4.0,-138298604,-36.7,1913267004,24807,-13693,-35.6,199640,747,1696,5,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240213~20240213,2024-02-13,2024-02-13,6,6,0,OLD,20211477,데드맨,2024-02-07,2024-02-13,78659262,4.2,-160294455,-67.1,1991926266,8608,-16199,-65.3,208248,641,1458,6,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240214~20240214,2024-02-14,2024-02-14,7,7,-1,OLD,20211477,데드맨,2024-02-07,2024-02-14,54206615,2.0,-24452647,-31.1,2046132881,6009,-2599,-30.2,214257,563,1028,7,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240215~20240215,2024-02-15,2024-02-15,7,7,0,OLD,20211477,데드맨,2024-02-07,2024-02-15,35656029,1.8,-18550586,-34.2,2081788910,3910,-2099,-34.9,218167,521,857,8,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240216~20240216,2024-02-16,2024-02-16,7,7,0,OLD,20211477,데드맨,2024-02-07,2024-02-16,34480436,1.5,-1175593,-3.3,2116269346,3546,-364,-9.3,221713,508,815,9,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240217~20240217,2024-02-17,2024-02-17,9,9,-2,OLD,20211477,데드맨,2024-02-07,2024-02-17,49484558,1.1,15004122,43.5,2165753904,5033,1487,41.9,226746,503,747,10,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240218~20240218,2024-02-18,2024-02-18,8,8,1,OLD,20211477,데드맨,2024-02-07,2024-02-18,45730931,1.1,-3753627,-7.6,2211484835,4730,-303,-6.0,231476,469,685,11,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240219~20240219,2024-02-19,2024-02-19,7,7,1,OLD,20211477,데드맨,2024-02-07,2024-02-19,24494807,1.5,-21236124,-46.4,2235979642,2718,-2012,-42.5,234194,397,588,12,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240220~20240220,2024-02-20,2024-02-20,8,8,-1,OLD,20211477,데드맨,2024-02-07,2024-02-20,19875906,1.3,-4618901,-18.9,2255855548,2110,-608,-22.4,236304,387,524,13,14,데드맨,Dead Man,,108,2023,20240207,개봉,장편,,,,범죄,한국,하준원,조진웅|김희애|이수경|조은성|권영주,(주)팔레트픽처스|(주)사람엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트
일별 박스오피스,20240207~20240207,2024-02-07,2024-02-07,4,4,19,OLD,20212668,도그데이즈,2024-02-07,2024-02-07,192488610,11.0,188861610,5207.1,403379138,20706,20303,5038.0,43418,847,2712,0,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240208~20240208,2024-02-08,2024-02-08,4,4,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-08,204634732,9.2,12146122,6.3,608013870,22095,1389,6.7,65513,843,2769,1,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240209~20240209,2024-02-09,2024-02-09,3,3,1,OLD,20212668,도그데이즈,2024-02-07,2024-02-09,382474618,9.0,177839886,86.9,990488488,39191,17096,77.4,104704,797,2650,2,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240210~20240210,2024-02-10,2024-02-10,3,3,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-10,551634755,10.5,169160137,44.2,1542123243,55358,16167,41.3,160062,792,2415,3,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240211~20240211,2024-02-11,2024-02-11,4,4,-1,OLD,20212668,도그데이즈,2024-02-07,2024-02-11,580189245,9.3,28554490,5.2,2122312488,58306,2948,5.3,218368,793,2316,4,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240212~20240212,2024-02-12,2024-02-12,4,4,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-12,465351454,7.9,-114837791,-19.8,2587663942,47603,-10703,-18.4,265971,784,2085,5,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240213~20240213,2024-02-13,2024-02-13,4,4,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-13,122645667,6.5,-342705787,-73.6,2710309609,13113,-34490,-72.5,279084,711,1944,6,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240214~20240214,2024-02-14,2024-02-14,6,6,-2,OLD,20212668,도그데이즈,2024-02-07,2024-02-14,88122097,3.3,-34523570,-28.1,2798431706,9390,-3723,-28.4,288474,668,1465,7,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240215~20240215,2024-02-15,2024-02-15,6,6,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-15,78685777,3.9,-9436320,-10.7,2877117483,8514,-876,-9.3,296988,620,1315,8,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240216~20240216,2024-02-16,2024-02-16,6,6,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-16,92609648,4.0,13923871,17.7,2969727131,9337,823,9.7,306325,683,1357,9,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240217~20240217,2024-02-17,2024-02-17,5,5,1,OLD,20212668,도그데이즈,2024-02-07,2024-02-17,185605622,4.0,92995974,100.4,3155332753,18328,8991,96.3,324653,703,1311,10,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240218~20240218,2024-02-18,2024-02-18,5,5,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-18,157066992,3.7,-28538630,-15.4,3312399745,15752,-2576,-14.1,340405,685,1247,11,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240219~20240219,2024-02-19,2024-02-19,6,6,-1,OLD,20212668,도그데이즈,2024-02-07,2024-02-19,61118469,3.8,-95948523,-61.1,3373518214,6425,-9327,-59.2,346830,592,1061,12,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
일별 박스오피스,20240220~20240220,2024-02-20,2024-02-20,6,6,0,OLD,20212668,도그데이즈,2024-02-07,2024-02-20,62810285,4.0,1691816,2.8,3436328499,6461,36,0.6,353291,591,1044,13,15,도그데이즈,Dog Days,,119,2023,20240207,개봉,장편,,,,드라마,한국,김덕민,윤여정|유해진|김윤진|정성화|김서형,(주)씨제이이엔엠,(주)씨제이이엔엠
