movieCd,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,openDt,movieNm_detail,movieNmEn,showTm,prdtYear,genres,nations,directors,actors,distributors,누적관람객수,log_누적관람객수,log_salesAmt,log_salesAcc,log_audiAcc,log_showCnt,log_scrnCnt,days_since_open,sales_per_screen,sales_per_show,screen_per_show,has_main_director,has_main_actor,has_main_genre,google_keyword,google_trend_max,google_trend_ratio,overview,plot_sentiment_score,log_google_trend_ratio,plot_emotion_sadness,plot_emotion_neutral,plot_emotion_fear,plot_emotion_disgust,plot_emotion_anger,plot_emotion_joy,plot_emotion_surprise
20233217,14840600,0.7,5301300,55.6,46586000.0,2130,592,38.5,6807,108,205,2024-10-23,2024-10-23,더 킬러스,The Killers,118,2023,"['드라마', '액션', '스릴러']",한국,"['이명세', '장항준', '노덕', '김종관']","['심은경', '연우진', '홍사빈', '지우', '오연아']",주식회사 루믹스미디어,2130,7.664346632,16.51287729,17.65681065,8.82585367,5.327876169,4.691347882,0,137412.963,72393.17073,0.526829268,0,0,1,더 킬러스,0,0.0,"When retired hitman’s wife goes on vacation with her friend, she asks him to look after the friend's teenage daughter. Things go awry when he is forced to use a little violence to protect the girl from juvenile delinquents, but then they are found dead and the girl is kidnapped.",-0.9934044480323792,0.0,0.562143087387085,0.017904482781887054,0.0303127970546484,0.15582560002803802,0.22036297619342804,0.0020190998911857605,0.011431940831243992
20241497,24668800,0.6,6102800,32.9,474580570.0,2435,541,28.6,48229,179,200,2024-10-16,2024-10-16,스마일 2,SMILE 2,127,2024,"['공포(호러)', '미스터리']",미국,['파커 핀'],"['나오미 스콧', '카일 갈너', '로즈마리 드윗']",롯데컬처웍스(주)롯데엔터테인먼트,45484,10.72513788,17.02104989,19.97794196,10.78373651,5.303304908,5.192956851,0,137814.5251,123344.0,0.895,0,0,1,스마일 2,0,0.0,"About to embark on a new world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her dark past to regain control of her life before it spirals out of control.",-0.9188547134399414,0.0,0.0014490288449451327,0.001865941914729774,0.9877308011054993,0.0007600196404382586,0.000891837989911437,0.0008603452588431537,0.006442002020776272
20248492,490923780,10.5,490923780,100.0,601891780.0,53494,53494,100.0,64608,819,2311,2024-10-01,2024-10-01,와일드 로봇,The Wild Robot,101,2024,['애니메이션'],미국,['크리스 샌더스'],"['루피타 뇽오', '페드로 파스칼', '캐서린 오하라', '빌 나이', '스테파니 수']",유니버설픽쳐스인터내셔널 코리아(유),53494,10.88734347,20.01179944,20.21558822,11.076109,7.74586823,6.70930434,0,599418.5348,212429.1562,0.354392038,0,0,0,와일드 로봇,0,0.0,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",0.9965792298316956,0.0,0.6738558411598206,0.16128453612327576,0.07426618039608002,0.06336982548236847,0.017312129959464073,0.00585308950394392,0.004058395978063345
20249434,218798330,8.9,81776190,59.7,5906533710.0,20120,7249,56.3,565931,771,1751,2024-10-01,2024-10-01,조커: 폴리 아 되,Joker: Folie à Deux,137,2024,"['범죄', '드라마', '뮤지컬']",미국,['토드 필립스'],"['호아킨 피닉스', '레이디 가가']",워너브러더스 코리아(주),565307,13.24512599,19.203661,22.49932498,13.24622921,7.468513271,6.64898455,0,283785.1232,124956.2136,0.440319817,0,0,1,조커: 폴리 아 되,0,0.0,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.",0.99833881855011,0.0,0.26179227232933044,0.13207463920116425,0.5355342626571655,0.045746419578790665,0.008219806477427483,0.004030197858810425,0.012602369301021099
20249899,207021900,11.6,207021900,100.0,567252670.0,24008,24008,100.0,60807,951,3095,2024-09-25,2024-09-25,트랜스포머 ONE,Transformers One,103,2024,"['애니메이션', '액션', '어드벤처']",미국,['조시 쿨리'],"['크리스 헴스워스', '브라이언 타이리 헨리', '스칼렛 요한슨', '키건 마이클 키', '스티브 부세미']",롯데컬처웍스(주)롯데엔터테인먼트,24008,10.08618404,19.14833515,20.15631539,11.01547664,8.037866235,6.858565035,0,217688.6435,66889.14378,0.30726979,0,1,1,트랜스포머 ONE,0,0.0,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",0.976667046546936,0.0,0.15701976418495178,0.552376925945282,0.029391752555966377,0.15075674653053284,0.052968282252550125,0.022460153326392174,0.03502634912729263
20243922,22049400,0.4,22049400,100.0,22049400.0,3566,3566,100.0,3566,154,285,2024-09-13,2024-09-13,우리가 끝이야,IT ENDS WITH US,130,2024,"['드라마', '멜로/로맨스']",미국,['저스틴 밸도니'],"['블레이크 라이블리', '저스틴 밸도니', '제니 슬레이트']",소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,3566,8.179480185,16.90879599,16.90879599,8.179480185,5.655991811,5.043425117,0,143177.9221,77366.31579,0.540350877,0,0,0,우리가 끝이야,0,0.0,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",-0.9964246153831482,0.0,0.028870049864053726,0.07811103016138077,0.12743426859378815,0.2723488211631775,0.2910903990268707,0.05764676630496979,0.14449861645698547
20243722,37426900,3.6,37194900,16032.3,41834900.0,4511,4488,19513.0,4984,185,314,2024-09-12,2024-09-12,캐시 아웃,Cash Out,89,2024,"['액션', '범죄']",미국,['무명 미국 액션 감독'],"['존 트라볼타', '크리스틴 데이비스', '루카스 하스', '퀘이보', '노엘 구글리에미']",주식회사 제이씨엔터웍스,4511,8.414495793,17.43790028,17.5492415,8.514188682,5.752572639,5.225746674,0,202307.5676,119193.949,0.589171975,0,0,1,캐시 아웃,0,0.0,"Criminal mastermind Mason is about to execute the score of a lifetime when his lover and key member of his crew, Decker, takes the team down and reveals she’s an undercover Interpol agent. Heartbroken, Mason escapes and retires from the life of crime until his younger brother Shawn is out of his league taking on a big bank heist all on his own. Mason has no choice left but to come to the rescue, while Interpol brings Decker in hoping to unnerve him. Before the SWAT teams storm the bank, Mason must use every tool in his arsenal to not only escape with the prize, but also the love of his life.",0.8217361569404602,0.0,0.972496509552002,0.011393623426556587,0.001365223084576428,0.004304393194615841,0.0038337018340826035,0.0015602855710312724,0.005046202335506678
20242541,59891080,7.3,-4795300,-7.4,831519434.0,6295,-417,-6.2,86239,189,870,2024-09-05,2024-09-05,룩백,Look Back,57,2024,['애니메이션'],일본,['오시야마 키요타카'],"['카와이 유미', '요시다 미즈키']",메가박스중앙(주),79123,11.27877152,17.90803815,20.53876523,11.36488939,6.769641977,5.247024072,0,316884.0212,68840.32184,0.217241379,0,0,0,룩백,0,0.0,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.",0.9991214871406556,0.0,0.006977196782827377,0.2780786454677582,0.0026010717265307903,0.10930132120847702,0.3197338581085205,0.25861167907714844,0.024696270003914833
20240669,51359500,6.3,-1449490,-2.7,924111756.0,5307,-36,-0.7,92973,624,1399,2024-09-04,2024-09-04,비틀쥬스 비틀쥬스,Beetlejuice Beetlejuice,104,2024,"['코미디', '판타지', '공포(호러)']",미국,['팀 버튼'],"['마이클 키튼', '위노나 라이더', '캐서린 오하라', '제나 오르테가', '모니카 벨루치']",워너브러더스 코리아(주),92595,11.43600122,17.7543605,20.64434357,11.44007516,7.244227516,6.43775165,0,82306.89103,36711.5797,0.446032881,0,0,1,비틀쥬스 비틀쥬스,0,0.0,"After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Betelgeuse, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife.",-0.9927020072937012,0.0,0.0286115612834692,0.01173787284642458,0.9476361870765686,0.003519864520058036,0.002140105701982975,0.0010623541893437505,0.005292069166898727
20240104,45529400,1.4,45529400,100.0,51290400.0,6410,6410,100.0,7233,218,486,2024-08-28,2024-08-28,이매지너리,IMAGINARY,104,2024,"['공포(호러)', '미스터리', '스릴러']",미국,['제프 와드로'],"['드완다 와이즈', '파이퍼 브라운', '태건 번즈']",(주)올스타엔터테인먼트|(주)플레이그램,6410,8.765770544,17.63386885,17.75301418,8.886547413,6.188264123,5.38907173,0,208850.4587,93681.893,0.448559671,0,0,1,이매지너리,0,0.0,"When Jessica moves back into her childhood home with her family, her youngest stepdaughter Alice develops an eerie attachment to a stuffed bear named Chauncey she finds in the basement. Alice starts playing games with Chauncey that begin playful and become increasingly sinister. As Alice’s behavior becomes more and more concerning, Jessica intervenes only to realize Chauncey is much more than the stuffed toy bear she believed him to be.",0.7352871894836426,0.0,0.013381327502429485,0.07720303535461426,0.5617330074310303,0.27924609184265137,0.021952155977487564,0.004546740557998419,0.041937701404094696
20241098,23626300,1.7,3563000,17.8,404079200.0,3392,816,31.7,44360,253,375,2024-08-21,2024-08-21,극장판 블루 록 -에피소드 나기-,Blue Lock The Movie -Episode Nagi-,89,2024,['애니메이션'],일본,['이시카와 슌스케'],"['시마자키 노부나가', '우치다 유우마', '오키츠 카즈유키', '우라 카즈키']",씨제이 씨지브이(CJ CGV)(주),40644,10.61263111,16.9778711,19.81712146,10.70011598,5.929589143,5.537334267,0,93384.58498,63003.46667,0.674666667,0,0,0,극장판 블루 록 -에피소드 나기-,0,0.0,"When apathetic gamer Nagi agrees to join his rich classmate Mikage in soccer, their partnership leads to the famous Blue Lock program — and to changes.",0.9979751706123352,0.0,0.032479580491781235,0.5942073464393616,0.0030243881046772003,0.1358611285686493,0.08922611176967621,0.1396128386259079,0.005588591564446688
20249188,687317474,29.2,210591619,44.2,10091470658.0,65600,18774,40.1,965630,1105,3830,2024-08-14,2024-08-14,에이리언: 로물루스,Alien: Romulus,118,2024,"['공포(호러)', 'SF']",미국,['페데 알바레즈'],"['케일리 스패니', '데이비드 존슨', '이사벨라 머세드']",월트디즈니컴퍼니코리아 유한책임회사,964484,13.77934956,20.34830686,23.03495641,13.78053705,8.250881145,7.008505182,0,622006.7638,179456.2595,0.288511749,0,0,1,에이리언: 로물루스,0,0.0,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",0.9977446794509888,0.0,0.0014265445061028004,0.00832907110452652,0.9753684997558594,0.0060613625682890415,0.00434377696365118,0.0011111089261248708,0.0033595680724829435
20241337,382391349,9.3,382391349,100.0,582077849.0,38801,38801,100.0,52960,798,2026,2024-08-14,2024-08-14,트위스터스,Twisters,122,2024,"['액션', '어드벤처', '드라마']",미국,['정이삭'],"['글렌 파월', '데이지 에드가 존스']",워너브러더스 코리아(주),38801,10.56622707,19.76195512,20.18211476,10.87731107,7.614312146,6.683360946,0,479187.1541,188742.0281,0.393879566,0,0,1,트위스터스,0,0.0,"As storm season intensifies, the paths of former storm chaser Kate Carter and reckless social-media superstar Tyler Owens collide when terrifying phenomena never seen before are unleashed. The pair and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives.",0.9967791438102722,0.0,0.0010300192516297102,0.006125014275312424,0.9813663959503174,0.0012678403872996569,0.005993739701807499,0.0011609402718022466,0.003056104527786374
20247781,374122640,6.8,-133405071,-26.3,19426242710.0,33965,-12068,-26.2,1874861,767,1607,2024-07-24,2024-07-24,데드풀과 울버린,DEADPOOL & WOLVERINE,127,2024,"['액션', '코미디', 'SF']",미국,['숀 레비'],"['라이언 레이놀즈', '휴 잭맨']",월트디즈니컴퍼니코리아 유한책임회사,1873226,14.44317317,19.74009422,23.68989071,14.44404561,7.38274645,6.643789733,0,487773.9765,232808.1145,0.47728687,0,1,1,데드풀과 울버린,0,0.0,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",0.887801468372345,0.0,0.3650675117969513,0.3347827196121216,0.20213811099529266,0.0717894434928894,0.016605239361524582,0.007620641961693764,0.0019963092636317015
20247440,663933189,15.8,663933189,100.0,1671951527.0,73339,73339,100.0,178285,1031,3989,2024-07-24,2024-07-24,슈퍼배드 4,Despicable Me 4,93,2024,"['애니메이션', '액션', '어드벤처', '코미디']",미국,['크리스 리노드'],"['스티브 카렐', '크리스틴 위그', '미란다 코스그로브', '스티브 쿠건', '피에르 꼬팽']",유니버설픽쳐스인터내셔널 코리아(유),73339,11.20286144,20.31369208,21.23725736,12.09114428,8.29154651,6.939253946,0,643970.1154,166441.01,0.258460767,0,0,1,슈퍼배드 4,0,0.0,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",0.9635204076766968,0.0,0.1118338480591774,0.18479463458061218,0.13489481806755066,0.10938525199890137,0.4037092328071594,0.04587849974632263,0.009503710083663464
20241002,21640039,1.0,-9180861,-29.8,55934939.0,2429,-1090,-31.0,6334,185,257,2024-07-17,2024-07-17,이매큘레이트,Immaculate,88,2024,['공포(호러)'],미국,['마이클 모한'],"['시드니 스위니', '알바로 모르테']",(주)디스테이션,5948,8.690978417,16.89005586,17.83969979,8.753845093,5.552959585,5.225746674,0,116973.1838,84202.48638,0.719844358,0,0,0,이매큘레이트,0,0.0,"An American nun embarks on a new journey when she joins a remote convent in the Italian countryside. However, her warm welcome quickly turns into a living nightmare when she discovers her new home harbours a sinister secret and unspeakable horrors.",-0.989836037158966,0.0,0.0038487641140818596,0.00514251971617341,0.9743008017539978,0.008202892728149891,0.0018415499944239855,0.001698512234725058,0.004965147934854031
20208911,274265095,10.2,-35976720,-11.6,4407166299.0,29246,-3303,-10.1,451936,775,2718,2024-07-12,2024-07-12,탈출: 프로젝트 사일런스,PROJECT SILENCE,95,2024,['스릴러'],한국,['김태곤'],"['이선균', '주지훈', '김희원', '문성근', '예수정']",(주)씨제이이엔엠,446073,13.00824014,19.4296057,22.20649776,13.02129807,7.908019445,6.65415252,0,353890.4452,100906.9518,0.28513613,0,1,1,탈출: 프로젝트 사일런스,0,0.0,"Due to sudden deteriorating weather conditions, visibility on the Airport Bridge is severely impaired, leaving people stranded and at risk of the bridge collapsing due to a series of chain collisions and explosions. Amidst the chaos, the canine subjects ""Echo"" from the military experiment ""Project Silence,"" who were being transported in secret, break free, and all human survivors become targets of relentless attacks.",-0.9993990659713744,0.0,0.00922597199678421,0.05302475020289421,0.822160005569458,0.011987263336777687,0.09192457050085068,0.0022964689414948225,0.00938095711171627
