title,release_date,imdb_id,tmdb_id,overview,origin_country,directors,cast_top5,genres,production_companies,production_countries
덕혜옹주,2016-08-03,tt5947416,408360,"강제 국권피탈 이후, 이완용을 포함한 친일파들은 고종을 노골적으로 궁지에 몰아넣는다. 어느 날, 고종은 의문의 죽임을 당하고, 이완용의 수하인 한택수는 영친왕을 설득해 덕혜옹주를 일본에 강제로 유학 보내기로 한다. 어쩔 수 없이 일본으로 떠나게 된 덕혜옹주는 유모인 복순과 함께 새장에 갇힌 새 같은 삶을 살아간다. 매일같이 고국 땅을 그리워하며 살아가던 덕혜옹주 앞에  어린 시절 친구로 지냈던 장한이 나타나고,  영친왕 망명작전에 휘말리고 마는데...",KR,허진호,"손예진, 박해일, 라미란, 정상훈, 김소현","액션, 드라마, 역사","Lotte Entertainment, DCG Plus, Hive Media Corp, Ho Film, CJ Entertainment",KR
터널,2016-08-10,tt5910280,390497,"자동차 영업 대리점의 과장 정수,  큰 계약 건을 앞두고 들뜬 기분으로 집으로 가던 중  갑자기 무너져 내린 터널 안에 홀로 갇히고 만다. 그가 가진 것은 78% 남은 배터리의 휴대폰과 생수 두 병, 그리고 딸의 생일 케이크가 전부다. 대형 터널 붕괴 사고 소식에 정부는 긴급하게 사고 대책반을 꾸린다. 구조 대장 대경은 꽉 막혀버린 터널에 진입하기 위해  여러 가지 시도를 해보지만 구조는 더디게만 진행된다. 한편, 정수의 아내 세현은 정수가 유일하게 들을 수 있는 라디오를 통해  남편에게 희망을 전하며 그의 무사 생환에 대한 희망을 버리지 않는다.",KR,김성훈,"하정우, 배두나, 오달수, 신정근, 남지현","스릴러, 드라마","BA Entertainment, Showbox",KR
서울역,2016-08-17,tt3845670,389868,"대한민국의 사회, 역사, 시대를 관통하는 서울역. 어느 날, 치유가 불가능한 상태의 노숙자가 비틀거리는 가운데  집을 나온 소녀와 남자친구, 그리고 딸을 찾는 아버지가 이 곳에 함께 한다. 이윽고 서울역을 시작으로 이상 바이러스가 퍼지기 시작하고, 서울은 삽시간에 통제 불능 상태가 되는데…",KR,연상호,"류승룡, 심은경, 이준, 김재록, 장혁진","애니메이션, 공포, SF, 액션, 스릴러","Studio Dadashow, Next Entertainment World, Myung Films, Finecut",KR
밀정,2016-09-07,tt4914580,363579,"1920년대 일제강점기. 조선인 출신 일본경찰 이정출은 무장독립운동단체 의열단의 뒤를 캐라는 특명으로 의열단의 리더 김우진에게 접근하고, 두 사람은 서로의 정체와 의도를 알면서도 속내를 감춘 채 가까워진다. 출처를 알 수 없는 정보가 쌍방간에 새어나가고 누가 밀정인지 알 수 없는 가운데, 의열단은 일제의 주요 시설을 파괴할 폭탄을 경성으로 들여오기 위해, 그리고 일본 경찰은 그들을 쫓아 상해에 모인다. 서로를 이용하려는 암투와 회유, 교란 작전이 숨가쁘게 펼쳐지는 긴장감 속에서 폭탄을 실은 열차는 국경을 넘어 경성으로 향하는데...",KR,김지운,"송강호, 공유, 한지민, 츠루미 신고, 엄태구","액션, 스릴러","Harbin, Warner Bros. Korea, Dark Circle Pictures",KR
아수라,2016-09-28,tt5918028,408620,"강력계 형사 한도경은 이권과 성공을 위해 각종 범죄를 저지르는 악덕시장 박성배의 뒷일을 처리해주는 대가로 돈을 받는다. 악에 계속 노출되는 사이,  말기 암 환자인 아내의 병원비를 핑계로 돈 되는 건 뭐든 하는 악인의 길로 들어서게 된 한도경. 그의 약점을 쥔 독종 검사 김차인과 검찰 수사관 도창학은 그를 협박하고 이용해 박성배의 비리와 범죄 혐의를 캐려 한다. 각자의 이익과 목적을 위해 한도경의 목을 짓누르는 검찰과 박성배. 그 사이 태풍의 눈처럼 되어 버린 한도경은, 자신을 친형처럼 따르는 후배 형사 문선모를  박성배의 수하로 들여보내고, 살아남기 위해 혈안이 된 나쁜 놈들 사이에서 서로 물지 않으면 물리는 지옥도가 펼쳐진다.",KR,김성수,"정우성, 황정민, 주지훈, 곽도원, 정만식","액션, 범죄, 스릴러","CJ Entertainment, Sanai Pictures",KR
그물,2016-10-06,tt5996202,412094,배가 그물에 걸려 홀로 남북의 경계선을 넘게 된 북한 어부 ‘철우’. 남측 정보요원들은 철우를 수상히 여겨 감시하기 시작하는데… 북에 남겨진 가족에게 돌아가기 위해 남한에서 견뎌야만 했던 치열한 일주일. 그는 무사히 가족의 품으로 돌아갈 수 있을까?,KR,김기덕,"류승범, 이원근, 김영민, 최귀화, 이나라",드라마,"Kim Ki Duk Film, Next Entertainment World, Finecut",KR
럭키,2016-10-13,tt6175078,421928,"냉혹한 킬러 형욱은 사건 처리 후 우연히 들른 목욕탕에서 비누를 밟고 넘어져 과거의 기억을 잃게 된다. 인기도, 삶의 의욕도 없어 죽기로 결심한 무명배우 재성은 신변 정리를 위해 들른 목욕탕에서 그런 형욱을 보게 되고, 자신과 그의 목욕탕 키를 바꿔 도망친다. 이후 형욱은 자신이 재성이라고 생각한 채, 배우로 성공하기 위해 노력하는데…",KR,Lee Kae-byeok,"유해진, 이준, 조윤희, 임지연, 고준","액션, 코미디, 범죄","Yong Film, Showbox",KR
당신자신과 당신의 것,2016-11-10,tt5907916,410678,"화가인 영수는 오늘 어머니가 위독하시다. 영수는 여자 친구인 민정이 어느 남자와 술을 마시다 크게 싸움을 했다는 말을 전해 듣는다. 그날 밤 그 일로 두 사람은 말다툼을 하고 민정은 당분간 서로 보지 말자며 나가버린다. 다음날부터 영수는 민정을 찾아다니지만 민정을 만날 수 없다. 그러는 사이, 그가 사는 연남동의 여기저기를 민정 혹은 민정을 꼭 닮은 여자들이 돌아다니면서 몇 명의 남자들을 만나고 있다. 영수는 민정을 찾아 헤매면서 자신과의 싸움을 벌이는데, 그게 세상하고 싸우는 것이나 마찬가지고, 민정 혹은 민정을 닮은 여자는 영수가 두렵게 상상하는 그녀의 모습을 그대로 닮은 채 “한번도 만나지 못한 그 좋은 남자”를 찾아 헤매고 있다. 둘이 다시 만나는 날, 두 사람은 어떤 식으로건 모든 싸움을 멈추는데, 그게 너무 좋아 믿기가 힘들 수 있다.",KR,홍상수,"김주혁, 이유영, 김의성, 권해효, 유준상","드라마, 코미디","Jeonwonsa Film, Contents Panda",KR
가려진 시간,2016-11-10,tt6273736,382217,"엄마를 잃은 후 새 아빠와 함께 화노도로 이사 온 수린. 자신만의 공상에 빠져 홀로 지내는 수린에게 성민이 먼저 다가온다. 둘만의 암호로, 둘만의 공간에서, 둘만 아는 추억을 쌓아가는 그들. 어느 날, 공사장 발파 현장을 구경하기 위해 친구들과 산으로 가고 그곳에서 모두가 실종된 채, 유일하게 수린만 돌아온다. 그리고 며칠 뒤, 자신이 성민이라는 남자가 수린 앞에 나타난다. ‘멈춰진 시간’에 갇혀 어른이 되었다는 성민. 수린만이 성민을 믿어주는 가운데  경찰과 마을 사람들은 의심을 거두지 못하고 성민은 쫓기는 상황에 이르게 되는데…",KR,엄태화,"강동원, 신은수, 이효제, 김희원, 권해효","판타지, 드라마",Barunson E&A,KR
형,2016-11-24,tt6388082,426166,유도 국가대표 고두영은 경기 도중 불의의 사고를 당하게 되고  이 소식을 들은 사기전과 10범의 형 고두식은 눈물의 석방 사기극을 펼친다.  하루 아침에 앞이 깜깜해진 동생을 핑계로 1년간 보호자 자격으로 가석방 된 두식. 15년 동안 단 한번도 연락이 없던 뻔뻔한 형이 집으로 돌아오고  보호자 노릇은커녕 두영의 삶을 더 엉망진창으로 만드는데….  남보다 못한 형제의 예측불허 동거가 시작된다!,KR,Kwon Soo-kyung,"조정석, 도경수, 박신혜, 김강현, 지대한","드라마, 코미디","CJ Entertainment, Good Choice Cut Pictures, Papas Film",KR
미씽: 사라진 여자,2016-11-30,tt6292996,417199,"이혼 후 육아와 생계를 혼자 책임져야 하는 워킹맘 지선은 헌신적으로 딸을 돌봐주는  보모 한매가 있어 늘 다행이라고 생각한다. 어느 날, 퇴근 후 집에 돌아온 지선은 보모 한매와 딸 다은이가 흔적도 없이 사라져 버린 것을 알게 된다. 지선은 뒤늦게 경찰과 가족에게 사실을 알리지만 아무도 그녀의 말을 믿지 않고, 오히려 양육권 소송 중 일으킨 자작극으로 의심한다.  결국 홀로 한매의 흔적을 추적하던 지선은 집 앞을 서성이는 정체불명의 남자와 주변 사람들의 이상한 증언들로 더욱 혼란에 빠지게 되고,  그녀의 실체에 가까워질수록 이름, 나이, 출신 등 모든 것이 거짓이었다는 충격적인 진실을 알게 되는데...",KR,이언희,"엄지원, 공효진, 김희원, 박해준, 이성욱","드라마, 미스터리, 스릴러","Dice Film, Plus M Entertainment",KR
판도라,2016-12-07,tt6302160,429450,역대 최대 규모의 강진에 이어 원자력 폭발 사고까지  예고 없이 찾아온 초유의 재난 앞에 한반도는 일대 혼란에 휩싸이고  믿고 있던 컨트롤 타워마저 사정없이 흔들린다.  방사능 유출의 공포는 점차 극에 달하고  최악의 사태를 유발할 2차 폭발의 위험을 막기 위해  발전소 직원인 ‘재혁’과 그의 동료들은  목숨 건 사투를 시작하는데…,KR,Park Jung-woo,"김남길, 김주현, 김명민, 이경영, 김영애","스릴러, 드라마, 액션","Next Entertainment World, CAC Entertainment",KR
"당신, 거기 있어줄래요",2016-12-14,tt6434022,422576,"현재의 수현은 의료 봉사 활동 중 한 소녀의 생명을 구하고 소녀의 할아버지로부터 신비로운 10개의 알약을 답례로 받는다. 호기심에 알약을 삼킨 수현은 순간 잠에 빠져들고 다시 눈을 떴을 때, 30년 전 과거의 자신과 마주하게 된다. 오래된 연인 연아와 행복한 나날을 보내던 과거의 수현은 우연히 길에 쓰러진 남자를 돕게 된다. 남자는 본인이 30년 후의 수현이라 주장하고 황당해하던 과거의 수현은 그가 내미는 증거들을 보고 점차 혼란에 빠진다. 사랑했던 연아를 꼭 한 번 보고 싶었다는 현재 수현의 말에 과거 수현은 알 수 없는 불안감을 느끼고 이어 믿기 힘든 미래에 대해 알게 되는데...",KR,홍지영,"김윤석, 변요한, 채서진, 김상호, 안세하","드라마, 판타지","Soo Film, Lotte Entertainment",KR
마스터,2016-12-21,tt5735464,382220,"화려한 언변, 사람을 현혹하는 재능, 정관계를 넘나드는 인맥으로 수만 명 회원들에게 사기를 치며 승승장구해 온 원네트워크 진회장. 반년간 그를 추적해 온 지능범죄수사팀장 김재명은 진회장의 최측근인 박장군을 압박한다. 원네트워크 전산실 위치와 진회장의 로비 장부를 넘기라는 것. 뛰어난 프로그래밍 실력과 명석한 두뇌로 원네트워크를 키워 온 브레인 박장군은 계획에 차질이 생긴 것을 감지하자 빠르게 머리를 굴리기 시작한다. 진회장은 물론 그의 뒤에 숨은 권력까지 모조리 잡기 위해 포위망을 좁혀가는 재명,  오히려 이 기회를 틈타 돈도 챙기고 경찰의 압박에서도 벗어날 계획을 세우는 장군. 하지만 진회장은 간부 중에 배신자가 있음을 눈치채고, 새로운 플랜을 가동하는데…",KR,조의석,"이병헌, 강동원, 김우빈, 엄지원, 오달수","범죄, 액션",Zip Cinema,KR
더 킹,2017-01-18,tt5644740,434724,"권력의 정점에 서고픈 검사, 무소불위 권력을 쥐고 폼 나게 살고 싶었던 태수는 우여곡절 끝에 권력의 설계자 한강식을 만나 핵심 라인을 타고 승승장구 하게 된다. 정권이 교체되는 중요한 시기, 새로운 판을 짜며 기회를 노리던 이들 앞에 예상치 못한 위기가 닥치는데… 정의 따윈 헌신짝처럼 내다버린 그에게 지금 날아오는 것은 필연의 부메랑인가.",KR,한재림,"조인성, 정우성, 배성우, 김아중, 류준열","범죄, 액션","Next Entertainment World, MAGNUM9",KR
공조,2017-01-18,tt5606538,434119,"동판을 찾아야만 하는 북한은 남한으로 숨어든 조직의 리더 차기성을 잡기 위해  역사상 최초의 남북 공조수사를 요청하고, 그 적임자로 철령을 서울에 파견한다. 한편, 북한의 속내가 의심스런 남한은 먼저 차기성을 잡기 위한 작전을 계획하고, 정직 처분 중인 생계형 형사 강진태에게 공조수사를 위장한 철령의 밀착 감시를 지시한다. 임무를 완수해야 하는 철령과 임무를 막아야만 하는 진태. 그들에게 주어진 시간은 단 3일, 한 팀이 될 수 없는 남북 형사의 예측불가 공조수사가 시작되는데...",KR,김성훈,"현빈, 유해진, 김주혁, 장영남, 이동휘","액션, 드라마","CJ Entertainment, JK Film, Rear Window, HB Entertainment",KR
조작된 도시,2017-02-09,tt6399158,435366,"게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",KR,박광현,"지창욱, 심은경, 오정세, 안재홍, 김상호","액션, 스릴러, 범죄","TPS Company, CJ Entertainment, Simplex Films",KR
루시드 드림,2017-02-22,tt6830780,436994,"대기업 비리 전문 기자 대호는 3년 전 계획적으로 납치된 아들을 찾기 위해 '루시드 드림’을 이용,  과거의 기억으로 가 범인의 단서를 추적한다.  오른팔에 문신을 한 남자, 사진을 찍던 수상한 남자, 꿈마다 등장하는 의문의 인물까지!  베테랑 형사 방섭과 친구인 정신과 의사 소현의 도움으로  마침내 대호는 모든 단서가 지목하는 한 남자를 마주하게 되는데...",KR,Kim Joon-Sung,"고수, 설경구, 박유천, 강혜정, 박인환","SF, 스릴러","Rod Pictures, Next Entertainment World",KR
해빙,2017-03-01,tt6599340,435809,"경기도의 한 신도시. 병원 도산 후 이혼, 선배 병원에 취직한 내과의사 승훈은 치매아버지 정노인을 모시고 정육식당을 운영하는 성근의 건물 원룸에 세를 든다. 어느 날, 정노인이 수면내시경 중 가수면 상태에서 흘린 살인 고백 같은 말을 들은 승훈은 부자에 대한 의심을 품게 된다. 조용했던 도시에 다시 살인사건이 시작되고 승훈은 공포에 휩싸인다. 그러던 중, 승훈을 만나러 왔던 전처가 실종되었다며 경찰이 찾아오는데…",KR,Lee Soo-youn,"조진웅, 신구, 김대명, 송영창, 이청아",스릴러,"WithUs Films, Lotte Entertainment",KR
